GEOID,var,est,moe,type,description,source
13059000900,Empl_unemp,135,91,count,Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059000900,HInsur_FBNat,21,35,count,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059000900,HInsur_FBNC,82,68,count,Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059000900,HInsur_Nat,3468,711,count,Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059000900,HousOwn,525,209,count,Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059000900,HousRent,3483,799,count,Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Inc_10K,483,215,count,"Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059000900,Inc_200K,0,14,count,"Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059000900,Inc100K_149K,86,80,count,"Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059000900,Inc10K_24K,631,223,count,"Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059000900,Inc150K_199K,16,25,count,"Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059000900,Inc25K_49K,301,126,count,"Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059000900,Inc50K_74K,215,134,count,"Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059000900,Inc75K_99K,38,33,count,"Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_ag,0,14,count,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_arts,385,178,count,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_const,11,18,count,Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_edhlth,371,190,count,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_finan,26,40,count,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_info,12,19,count,Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_manf,316,278,count,Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_other,60,65,count,Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_prof,143,101,count,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_pubad,69,47,count,Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_retail,326,146,count,Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_trans,76,61,count,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_whlsl,0,14,count,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Inet_any,1412,295,count,Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Inet_broad,904,308,count,Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Pov_Ov65,450,164,count,Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Pov_Und18,1060,483,count,Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_AI,0,14,count,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_AsnNH,14,22,count,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_BlkNH,2942,852,count,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_Hisp,180,149,count,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_HPI,22,33,count,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_OthNH,0,14,count,Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_WhtNH,952,324,count,White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rent30,864,253,count,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Sch_grad,59,57,count,Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Sch_Kpre,93,82,count,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Sch_ugrad,380,197,count,Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_car,1186,353,count,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_carpool,106,93,count,Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_home,54,52,count,Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_noveh,197,117,count,Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_pub,46,60,count,Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_taxi,129,87,count,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_walk,235,137,count,Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Age05,151,80,count,Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Age18_24,379,176,count,Age 18-24,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Age18_64,1886,317,count,Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059001200,AgeO65,743,171,count,Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059001200,AgeU18,396,139,count,Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_ba,804,225,count,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_hsgrad,311,144,count,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_lesshs,83,66,count,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_ma,421,153,count,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_prof_doc,479,164,count,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_somecol,275,98,count,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Empl_labor,1599,299,count,Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Empl_unemp,114,96,count,Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HInsur_FBNat,67,63,count,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HInsur_FBNC,194,135,count,Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HInsur_Nat,2535,322,count,Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HousOwn,1571,291,count,Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HousRent,1436,311,count,Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc_10K,213,125,count,"Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc_200K,298,118,count,"Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc100K_149K,309,108,count,"Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc10K_24K,313,164,count,"Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc150K_199K,62,38,count,"Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc25K_49K,282,127,count,"Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc50K_74K,87,61,count,"Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc75K_99K,152,78,count,"Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_ag,0,14,count,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_arts,118,67,count,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_const,54,39,count,Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_edhlth,651,219,count,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_finan,168,91,count,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_info,0,14,count,Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_manf,137,79,count,Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_other,54,39,count,Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_prof,197,98,count,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_pubad,63,54,count,Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_retail,117,72,count,Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_trans,33,31,count,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_whlsl,28,46,count,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Inet_any,1330,222,count,Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Inet_broad,1141,219,count,Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Pov_Ov65,743,150,count,Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Pov_Und18,394,104,count,Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_AI,0,14,count,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_AsnNH,259,152,count,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_BlkNH,364,215,count,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_Hisp,238,163,count,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_HPI,0,14,count,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_OthNH,9,16,count,Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_WhtNH,2133,291,count,White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rent30,492,203,count,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
