GEOID,var,est,moe,description,source
13059000900,Ind_ag,0,14,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_arts,385,178,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_const,11,18,Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_edhlth,371,190,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_finan,26,40,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_info,12,19,Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_manf,316,278,Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_other,60,65,Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_prof,143,101,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_pubad,69,47,Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_retail,326,146,Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_trans,76,61,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059000900,Ind_whlsl,0,14,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Inet_any,1412,295,Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Inet_broad,904,308,Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Pov_Ov65,450,164,Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Pov_Und18,1060,483,Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_AI,0,14,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_AsnNH,14,22,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_BlkNH,2942,852,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_Hisp,180,149,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_HPI,22,33,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_OthNH,0,14,Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rce_WhtNH,952,324,White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Rent30,864,253,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Sch_grad,59,57,Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Sch_Kpre,93,82,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Sch_ugrad,380,197,Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_car,1186,353,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_carpool,106,93,Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_home,54,52,Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_noveh,197,117,Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_pub,46,60,Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_taxi,129,87,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059000900,Trn_walk,235,137,Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Age05,151,80,Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Age18_24,379,176,Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059001200,AgeO65,743,171,Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059001200,AgeU18,396,139,Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_ba,804,225,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_hsgrad,311,144,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_lesshs,83,66,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_ma,421,153,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_prof_doc,479,164,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ed_somecol,275,98,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Empl_labor,1599,299,Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Empl_unemp,114,96,Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HInsur_FBNat,67,63,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HInsur_FBNC,194,135,Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HInsur_Nat,2535,322,Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HousOwn,1571,291,Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059001200,HousRent,1436,311,Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc_10K,213,125,"Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc_200K,298,118,"Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc100K_149K,309,108,"Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc10K_24K,313,164,"Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc150K_199K,62,38,"Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc25K_49K,282,127,"Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc50K_74K,87,61,"Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Inc75K_99K,152,78,"Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_ag,0,14,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_arts,118,67,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_const,54,39,Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_edhlth,651,219,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_finan,168,91,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_info,0,14,Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_manf,137,79,Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_other,54,39,Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_prof,197,98,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_pubad,63,54,Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_retail,117,72,Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_trans,33,31,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059001200,Ind_whlsl,28,46,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Inet_any,1330,222,Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Inet_broad,1141,219,Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Pov_Ov65,743,150,Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Pov_Und18,394,104,Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_AI,0,14,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_AsnNH,259,152,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_BlkNH,364,215,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_Hisp,238,163,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_HPI,0,14,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_OthNH,9,16,Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rce_WhtNH,2133,291,White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Rent30,492,203,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Sch_grad,144,85,Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Sch_Kpre,39,38,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Sch_ugrad,65,66,Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Trn_car,1206,256,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059001200,Trn_carpool,245,158,Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Trn_home,120,60,Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Trn_noveh,166,157,Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Trn_pub,13,21,Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059001200,Trn_taxi,10,16,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059001200,Trn_walk,0,14,Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Age05,86,42,Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Age18_24,114,67,Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059001700,AgeO65,414,97,Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059001700,AgeU18,443,156,Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Ed_ba,282,74,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Ed_hsgrad,358,136,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Ed_lesshs,231,107,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Ed_ma,216,71,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Ed_prof_doc,94,53,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Ed_somecol,365,104,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Empl_labor,1000,191,Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059001700,Empl_unemp,45,40,Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059001700,HInsur_FBNat,172,164,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
