GEOID,var,est,moe,description,source
13059000900,Ind_ag,0,13,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_arts,387,183,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_const,12,16,Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_edhlth,343,111,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_finan,16,28,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_info,10,17,Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_manf,313,245,Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_other,44,41,Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_prof,157,108,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_pubad,42,33,Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_retail,289,131,Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_trans,65,56,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_whlsl,22,35,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Inet_any,914,155,Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Inet_broad,618,147,Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Pov_Ov65,272,75,Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Pov_Und18,653,198,Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_AI,0,13,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_AsnNH,20,24,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_BlkNH,2289,379,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_Hisp,203,152,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_HPI,23,38,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_OthNH,0,13,Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_WhtNH,1058,466,White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rent30,589,178,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Sch_grad,54,52,Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Sch_Kpre,70,67,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Sch_ugrad,633,405,Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_car,1042,289,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_carpool,119,79,Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_home,98,98,Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_noveh,191,108,Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_pub,85,88,Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_taxi,131,96,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_walk,109,89,Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Age05,240,114,Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Age18_24,417,270,Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059001200,AgeO65,802,160,Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059001200,AgeU18,508,169,Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_ba,602,140,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_hsgrad,267,114,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_lesshs,95,73,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_ma,511,120,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_prof_doc,303,90,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_somecol,409,113,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Empl_labor,1506,321,Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Empl_unemp,86,62,Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HInsur_FBNat,68,52,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HInsur_FBNC,33,41,Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HInsur_Nat,2486,222,Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HousOwn,1556,231,Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HousRent,1502,340,Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc_10K,120,81,"Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc_200K,156,71,"Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc100K_149K,222,104,"Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc10K_24K,187,85,"Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc150K_199K,83,45,"Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc25K_49K,347,128,"Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc50K_74K,226,93,"Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc75K_99K,119,63,"Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_ag,0,13,"Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_arts,307,310,"Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_const,62,50,Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_edhlth,408,143,"Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_finan,136,76,"Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_info,6,9,Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_manf,94,63,Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_other,39,32,Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_prof,146,73,"Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_pubad,39,43,Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_retail,150,70,Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_trans,113,68,"Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_whlsl,38,48,Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Inet_any,1013,118,Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Inet_broad,878,110,Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Pov_Ov65,802,127,Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Pov_Und18,483,207,Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_AI,0,13,American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_AsnNH,95,55,Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_BlkNH,382,253,Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_Hisp,216,175,Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_HPI,0,13,Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_OthNH,10,15,Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_WhtNH,2352,309,White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rent30,349,122,Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Sch_grad,98,48,Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Sch_Kpre,88,77,Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Sch_ugrad,279,307,Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_car,1095,187,"Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_carpool,114,71,Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_home,70,44,Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_noveh,83,68,Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_pub,148,195,Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_taxi,49,50,"Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_walk,0,13,Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Age05,146,52,Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Age18_24,229,112,Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059001700,AgeO65,335,84,Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059001700,AgeU18,433,98,Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_ba,342,97,Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_hsgrad,251,82,Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_lesshs,176,83,Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_ma,241,76,Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_prof_doc,91,39,Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_somecol,399,101,Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Empl_labor,1168,113,Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Empl_unemp,41,33,Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059001700,HInsur_FBNat,133,122,Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
